"","samp_full","Pop","PopID","Region","Ecotype","label","Region_color","Ecotype_color","PopID_color","Gsub_PC1","Gsub_PC2","G_AllInv_PC1","G_AllInv_PC2","InvHclustOrder","InvHclustK5"
"104",17238,"Pop4","GoM.Cashes.Olive","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Olive_17238","blue4","darkcyan","#006400BF",-0.052785291988827,0.0253542186334138,0.0248365988014063,0.0136815755304765,260,4
"105",17240,"Pop4","GoM.Cashes.Olive","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Olive_17240","blue4","darkcyan","#006400BF",-0.0679979674917191,-0.00666521881920141,0.0663270671615333,-0.0441007774385947,266,1
"106",17242,"Pop4","GoM.Cashes.Olive","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Olive_17242","blue4","darkcyan","#006400BF",-0.0569859131522534,0.0259540205540833,0.0347789789205783,-0.00398521757247124,287,1
"107",17245,"Pop4","GoM.Cashes.Olive","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Olive_17245","blue4","darkcyan","#006400BF",-0.0690522112219377,-0.00484044093571221,0.0664054669461529,-0.0479232434560739,202,1
"108",17248,"Pop4","GoM.Cashes.Olive","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Olive_17248","blue4","darkcyan","#006400BF",-0.068017621236802,-0.00766469641779516,0.0673657959957738,-0.0481138502491876,209,1
"109",17249,"Pop4","GoM.Cashes.Olive","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Olive_17249","blue4","darkcyan","#006400BF",-0.0525037114419144,0.0254752328235894,0.0255870164163605,0.0131254474359795,280,4
"110",17260,"Pop4","GoM.Cashes.Olive","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Olive_17260","blue4","darkcyan","#006400BF",-0.0539663340791277,0.0173658269206865,0.0313381367848994,0.0234130715239357,13,1
"111",17277,"Pop4","GoM.Cashes.Olive","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Olive_17277","blue4","darkcyan","#006400BF",-0.0642030244235385,0.0139853911535044,0.0551600553617553,-0.0654005328594717,278,2
"112",17252,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17252","blue4","darkcyan","#FA8072BF",-0.0629080521610905,0.0104981068966525,0.0497586166652005,-0.0332968380348798,168,1
"113",17253,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17253","blue4","darkcyan","#FA8072BF",-0.0671548920903919,-0.00513206776927296,0.0661452219050564,-0.0450476664714638,206,1
"114",17254,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17254","blue4","darkcyan","#FA8072BF",-0.0621548999297575,0.00377104960414879,0.0522445095012545,-0.03692518272211,178,1
"115",17256,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17256","blue4","darkcyan","#FA8072BF",-0.0562309330085126,0.0255275182615879,0.0345265885432691,-0.00612154913157883,198,1
"116",17257,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17257","blue4","darkcyan","#FA8072BF",-0.0620623645945616,0.000878542678453131,0.0569240782425346,-0.0281714344473892,201,1
"117",17258,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17258","blue4","darkcyan","#FA8072BF",-0.0684895232111139,-0.00332845984074031,0.0659562348401161,-0.0456438225737174,185,1
"118",17259,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17259","blue4","darkcyan","#FA8072BF",-0.0586722382238248,0.000866657143017412,0.0480008346777952,-0.0122972883460225,283,1
"119",17261,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17261","blue4","darkcyan","#FA8072BF",-0.0577092325273511,0.0324778735518432,0.0291155746899723,-0.0105152633295846,210,4
"120",17262,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17262","blue4","darkcyan","#FA8072BF",-0.0609737727969403,0.00686174141837656,0.0501068925470422,-0.0318415920920611,272,1
"121",17263,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17263","blue4","darkcyan","#FA8072BF",-0.0658829562188501,0.00316225293197185,0.0605288362881109,-0.0559673674269779,194,2
"122",17264,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17264","blue4","darkcyan","#FA8072BF",-0.0609889012106315,0.016505408759605,0.045779469903236,-0.0498239728426623,263,2
"123",17265,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17265","blue4","darkcyan","#FA8072BF",-0.0667694791774819,-0.00836081212368604,0.0671203358089748,-0.0440758524249351,261,1
"124",17267,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17267","blue4","darkcyan","#FA8072BF",-0.0657265307466022,0.00578236500552627,0.0602983387852117,-0.0568010100189107,196,2
"125",17268,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17268","blue4","darkcyan","#FA8072BF",-0.0625050928728608,0.00632019412290493,0.0508098497268898,-0.0366076421402478,211,1
"126",17270,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17270","blue4","darkcyan","#FA8072BF",-0.057543008089022,0.0157309660360579,0.0404510031389765,0.00458081348534813,188,1
"127",17271,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17271","blue4","darkcyan","#FA8072BF",-0.0639558661297135,-0.00221061722755903,0.0560091418657115,-0.0270568585071139,215,1
"128",17272,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17272","blue4","darkcyan","#FA8072BF",-0.0636616573988197,0.00585318979106585,0.0524853914278235,-0.0366997022949283,285,1
"129",17273,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17273","blue4","darkcyan","#FA8072BF",-0.0659524280327573,-0.00570637164426866,0.0669878951365225,-0.0459428058946657,30,1
"130",17276,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17276","blue4","darkcyan","#FA8072BF",-0.0589432245840296,0.0162433095904197,0.0414082764234379,0.00345662170684702,35,1
"131",17278,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17278","blue4","darkcyan","#FA8072BF",-0.0547430638658598,0.0115507536462004,0.0361970700659344,-0.0302445733542534,72,2
"132",17279,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17279","blue4","darkcyan","#FA8072BF",-0.0615533459025549,0.00769888932656355,0.0511937555836848,-0.0397892711709753,77,1
"133",17280,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17280","blue4","darkcyan","#FA8072BF",-0.055305701493991,0.0236876081786022,0.0353831923878522,-0.00510230585888192,105,1
"134",17281,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17281","blue4","darkcyan","#FA8072BF",-0.0550084627190735,0.017655325357164,0.0321165833289495,0.0198154685878409,129,1
"135",17282,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17282","blue4","darkcyan","#FA8072BF",-0.0622684591904301,-0.00434000781176005,0.0575386289673582,-0.029621302804928,32,1
"136",17283,"Pop5","GoM.Cashes.Red","GoM","1-Nearshore","GoM_1-Nearshore_GoM.Cashes.Red_17283","blue4","darkcyan","#FA8072BF",-0.0456011370741219,0.0567693726732993,0.00305404962558603,0.0337690799563848,82,3
"137",18001,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18001","darkgoldenrod","seagreen2","#9400D3FF",0.0704065311990197,0.0792136064688483,-0.0991602144859109,-0.0461634833584866,2,5
"138",18002,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18002","darkgoldenrod","seagreen2","#9400D3FF",0.0716298778472913,0.0791035723597695,-0.100395313489977,-0.0456882601029456,59,5
"139",18003,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18003","darkgoldenrod","seagreen2","#9400D3FF",0.0711996491233112,0.0791440333008493,-0.0997502980061651,-0.0462305560165977,11,5
"140",18005,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18005","darkgoldenrod","seagreen2","#9400D3FF",0.0607925314500836,0.0172277168195276,-0.0626242916013319,0.0324074298979922,74,5
"141",18006,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18006","darkgoldenrod","seagreen2","#9400D3FF",0.0586655471463384,0.0174187533404425,-0.0617619774443702,0.031464800795224,84,5
"142",18008,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18008","darkgoldenrod","seagreen2","#9400D3FF",0.0699522839291373,0.0705998167529089,-0.0930666359836102,-0.0368712262674877,45,5
"143",18010,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18010","darkgoldenrod","seagreen2","#9400D3FF",0.0682471086982103,0.0665107158091899,-0.0914938878703499,-0.036176748197357,123,5
"144",18012,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18012","darkgoldenrod","seagreen2","#9400D3FF",0.0714989178915759,0.0787884334704057,-0.0979153519726228,-0.0462287638047354,90,5
"145",18013,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18013","darkgoldenrod","seagreen2","#9400D3FF",0.0713055348698821,0.0816640078661423,-0.10092364359637,-0.0463553366626792,98,5
"146",18014,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18014","darkgoldenrod","seagreen2","#9400D3FF",0.0605381834426542,0.0573789433011913,-0.0719096234198426,-0.0913378841635443,108,5
"147",18015,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18015","darkgoldenrod","seagreen2","#9400D3FF",0.0619156591040031,0.0572768894691648,-0.073145138893595,-0.0917353896799028,113,5
"148",18017,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18017","darkgoldenrod","seagreen2","#9400D3FF",0.0609486918466974,0.015249222664263,-0.0627156038025728,0.0320629828247461,117,5
"149",18019,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18019","darkgoldenrod","seagreen2","#9400D3FF",0.0606505964296326,0.0196179760668822,-0.062375721863993,0.0319297338201631,78,5
"150",18020,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18020","darkgoldenrod","seagreen2","#9400D3FF",0.0593978547945118,0.0155535292249395,-0.0625108286949705,0.032709841390373,107,5
"151",18021,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18021","darkgoldenrod","seagreen2","#9400D3FF",0.0713512372462389,0.0820836764481279,-0.100740573534385,-0.0456408093000419,89,5
"152",18022,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18022","darkgoldenrod","seagreen2","#9400D3FF",0.0587947872475797,0.0138177683673983,-0.0615289968688308,0.0309667598617008,80,5
"153",18024,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18024","darkgoldenrod","seagreen2","#9400D3FF",0.0592308887223608,0.0158843504991891,-0.0625796039092484,0.0324319425391823,85,5
"154",18025,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18025","darkgoldenrod","seagreen2","#9400D3FF",0.0704337975748321,0.082809738429293,-0.0994174427936399,-0.0456437471484245,126,5
"155",18026,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18026","darkgoldenrod","seagreen2","#9400D3FF",0.0715903531384187,0.0818373605022815,-0.100131916997925,-0.0457925514796449,6,5
"156",18029,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18029","darkgoldenrod","seagreen2","#9400D3FF",0.06967189190847,0.0696816157790209,-0.0929939628401997,-0.0348255907903929,9,5
"157",18030,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18030","darkgoldenrod","seagreen2","#9400D3FF",0.0687115034501793,0.0705874323613685,-0.0927211068129054,-0.0369940951770715,130,5
"158",18031,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18031","darkgoldenrod","seagreen2","#9400D3FF",0.0724705861745415,0.0812726620002463,-0.100583292995809,-0.0471428328120405,28,5
"159",18032,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18032","darkgoldenrod","seagreen2","#9400D3FF",0.060163675947238,0.0152637677106972,-0.0624674025965556,0.0329191151950262,29,5
"160",18033,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18033","darkgoldenrod","seagreen2","#9400D3FF",0.0717247912176111,0.0819285518011254,-0.100614565488024,-0.0464419072988896,1,5
"161",18034,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18034","darkgoldenrod","seagreen2","#9400D3FF",0.0690647835305888,0.0809514829448553,-0.0987776963589245,-0.0461542559406954,133,5
"162",18035,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18035","darkgoldenrod","seagreen2","#9400D3FF",0.0365127928286418,-0.0795898787268821,0.0078567656947338,0.0732344189911466,38,4
"163",18037,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18037","darkgoldenrod","seagreen2","#9400D3FF",0.0599378182484061,0.0175696764893979,-0.0627779862645836,0.0327756993853355,91,5
"164",18038,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18038","darkgoldenrod","seagreen2","#9400D3FF",0.0674965574181166,0.0717074390278724,-0.0920905407170603,-0.0379066387614717,43,5
"165",18039,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18039","darkgoldenrod","seagreen2","#9400D3FF",0.071511453503934,0.0811346561926902,-0.0994434581368658,-0.0463541470535473,115,5
"166",18040,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18040","darkgoldenrod","seagreen2","#9400D3FF",0.0712527080253108,0.0815248120267759,-0.100274532632159,-0.0459830068893651,106,5
"167",18041,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18041","darkgoldenrod","seagreen2","#9400D3FF",0.0599043724550776,0.0150132712017513,-0.0634042165843542,0.0330453678033787,14,5
"168",18042,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18042","darkgoldenrod","seagreen2","#9400D3FF",0.0471775341968167,-0.0459564653923497,-0.0250389863931211,0.111337730800832,27,3
"169",18043,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18043","darkgoldenrod","seagreen2","#9400D3FF",0.059798694390883,0.0123810541114083,-0.0630731307806317,0.0328377451005667,262,5
"170",18044,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18044","darkgoldenrod","seagreen2","#9400D3FF",0.0682757536239295,0.0703856413799997,-0.0923651577520659,-0.0359432457834202,203,5
"171",18046,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18046","darkgoldenrod","seagreen2","#9400D3FF",0.0708569218489522,0.0829881049274206,-0.10092237682327,-0.0469079154666541,290,5
"172",18047,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18047","darkgoldenrod","seagreen2","#9400D3FF",0.0637745099580653,0.0567529293218165,-0.0741572189224002,-0.0926624393534149,204,5
"173",18048,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18048","darkgoldenrod","seagreen2","#9400D3FF",0.058009352740988,0.0193103738930856,-0.0624950063242762,0.0325372061212586,205,5
"174",18049,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18049","darkgoldenrod","seagreen2","#9400D3FF",0.0709472913067558,0.0805831456841846,-0.0994534062428257,-0.0466484395715238,189,5
"175",18051,"Pop6","Ice.Off.SW","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.SW_18051","darkgoldenrod","seagreen2","#9400D3FF",0.0707105483073489,0.0771355389790094,-0.0978572058401961,-0.045889144582689,190,5
"176",18152,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18152","darkgoldenrod","darkcyan","#6495ED80",0.056945428450915,-0.00230966188130085,-0.0496862981756566,0.051253277592678,197,5
"177",18153,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18153","darkgoldenrod","darkcyan","#6495ED80",0.0378533881860096,-0.0933815855278512,0.00891706878513216,0.0885649753995028,195,4
"178",18154,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18154","darkgoldenrod","darkcyan","#6495ED80",0.0447745860598235,-0.0438444704137882,-0.0237968927500868,0.10869523274051,212,3
"179",18155,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18155","darkgoldenrod","darkcyan","#6495ED80",0.0463041144382408,-0.0700438195803468,-0.0182594971358077,0.135911748568405,5,3
"180",18156,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18156","darkgoldenrod","darkcyan","#6495ED80",0.0384694766749344,-0.0982607033934292,0.00884629027730118,0.0957451006956995,19,4
"181",18157,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18157","darkgoldenrod","darkcyan","#6495ED80",0.0260133656116773,-0.128666392107311,0.0417439721339764,0.0576468943811631,97,2
"182",18158,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18158","darkgoldenrod","darkcyan","#6495ED80",0.0371853296456277,-0.10401600650489,0.0144695331181359,0.103152660233209,110,4
"183",18159,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18159","darkgoldenrod","darkcyan","#6495ED80",0.0508731402561742,-0.00243474328205921,-0.0361405023566427,-0.0132264256957034,64,5
"184",18160,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18160","darkgoldenrod","darkcyan","#6495ED80",0.0455714639335065,-0.0479698479821294,-0.0156855697390481,0.0306502279388491,67,5
"185",18161,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18161","darkgoldenrod","darkcyan","#6495ED80",0.0452225146420408,-0.0553667513826548,-0.0184620908958051,0.119046606535853,134,3
"186",18162,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18162","darkgoldenrod","darkcyan","#6495ED80",0.050973013630788,-0.00272999846024826,-0.0363516701675166,-0.0140520563536663,7,5
"187",18163,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18163","darkgoldenrod","darkcyan","#6495ED80",0.0403583005420387,-0.0712077868377153,0.000735374950231209,0.0636201541629171,8,4
"188",18164,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18164","darkgoldenrod","darkcyan","#6495ED80",0.0278453065136229,-0.153017243916779,0.0467798117779658,0.0821386732766365,100,1
"189",18165,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18165","darkgoldenrod","darkcyan","#6495ED80",0.0274982878699817,-0.110709053206468,0.0406149561003932,0.0374683505046092,120,1
"190",18166,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18166","darkgoldenrod","darkcyan","#6495ED80",0.0284135850168211,-0.110912552574661,0.0399234549166348,0.0390425993681533,96,1
"191",18167,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18167","darkgoldenrod","darkcyan","#6495ED80",0.0392017721742221,-0.0708701451500498,0.00123479452863343,0.0644188218009706,112,4
"192",18168,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18168","darkgoldenrod","darkcyan","#6495ED80",0.027643753567011,-0.143335796204359,0.0425592250113156,0.0688719149440359,61,2
"193",18170,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18170","darkgoldenrod","darkcyan","#6495ED80",0.0718801044818709,0.0822685076335318,-0.10055237288229,-0.0467998417784228,114,5
"194",18171,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18171","darkgoldenrod","darkcyan","#6495ED80",0.0352502666127637,-0.112602861507833,0.0214453088624029,0.109334516563053,56,1
"195",18172,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18172","darkgoldenrod","darkcyan","#6495ED80",0.0293832006743831,-0.104953749945433,0.0338554848936614,0.0284856563528275,73,1
"196",18173,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18173","darkgoldenrod","darkcyan","#6495ED80",0.0264982946964614,-0.138335532121123,0.0467670773644749,0.0681563876119587,10,1
"197",18174,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18174","darkgoldenrod","darkcyan","#6495ED80",0.027210425755505,-0.107685431147199,0.0409102690059135,0.0374565410171711,125,1
"198",18175,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18175","darkgoldenrod","darkcyan","#6495ED80",0.0469570120885588,-0.0432778744754199,-0.0257919709994574,0.108925713530513,34,3
"199",18176,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18176","darkgoldenrod","darkcyan","#6495ED80",0.0294245094858861,-0.118235881423174,0.0352746429006037,0.0484352458629816,69,2
"200",18178,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18178","darkgoldenrod","darkcyan","#6495ED80",0.034975455433841,-0.0766300828912641,0.00833858992915208,0.0734269883242703,4,4
"201",18179,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18179","darkgoldenrod","darkcyan","#6495ED80",0.047007204221861,-0.0544454865784476,-0.0195762589735572,0.120953931808308,58,3
"202",18180,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18180","darkgoldenrod","darkcyan","#6495ED80",0.0447607166748287,-0.0617578557338149,-0.0122586649949368,0.128044141345755,22,3
"203",18182,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18182","darkgoldenrod","darkcyan","#6495ED80",0.0362326130303588,-0.0859931028707914,0.0142553280308211,0.0843696196360828,128,1
"204",18183,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18183","darkgoldenrod","darkcyan","#6495ED80",0.0372018607515009,-0.0905736400278883,0.0140739070817219,0.0828110937256173,66,1
"205",18184,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18184","darkgoldenrod","darkcyan","#6495ED80",0.0347166126663268,-0.0849763556831054,0.0132961471494174,0.0806582361267084,132,1
"206",18185,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18185","darkgoldenrod","darkcyan","#6495ED80",0.0498495663505984,-0.0455452138783353,-0.0264779409252879,0.111119804985082,57,3
"207",18186,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18186","darkgoldenrod","darkcyan","#6495ED80",0.0589418332567948,-0.00788644037254767,-0.0557906498172,0.0579696193896817,62,5
"208",18187,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18187","darkgoldenrod","darkcyan","#6495ED80",0.0470973591058391,-0.0396033915553212,-0.0223163049714417,0.0233596182987662,15,5
"209",18188,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18188","darkgoldenrod","darkcyan","#6495ED80",0.0447849322619389,-0.0627851157977239,-0.0129521821095818,0.129375909268323,99,3
"210",18189,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18189","darkgoldenrod","darkcyan","#6495ED80",0.034297479651662,-0.141888454508049,0.0283589064803642,0.137941510378277,118,1
"211",18190,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18190","darkgoldenrod","darkcyan","#6495ED80",0.0255441689347816,-0.138846485137835,0.0486916804662519,0.0643377276452936,127,1
"212",18191,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18191","darkgoldenrod","darkcyan","#6495ED80",0.0299431832046692,-0.0975758572270413,0.0318401835679973,0.0273962458718156,17,1
"213",18192,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18192","darkgoldenrod","darkcyan","#6495ED80",0.0284702849445955,-0.126659121650138,0.0407167106708381,0.0544127992396502,52,2
"214",18193,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18193","darkgoldenrod","darkcyan","#6495ED80",0.0518012295258384,-0.00636475688364164,-0.036265871521894,-0.0134485236244084,116,5
"215",18194,"Pop7","Ice.Near.SW","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.SW_18194","darkgoldenrod","darkcyan","#6495ED80",0.0243582344045769,-0.161822131663302,0.0543368037726227,0.0869923485067324,88,1
